item_id,sku,title,price,currency,image_url,image_count,eps_images,non_eps_images,all_eps,min_long_px,max_long_px,below_zoom_800,below_ideal,desc_html_len,desc_text_len,has_desc,is_group,variation_count,parent_image_count,child_image_count_total,status
256510048045,MCN-GARVXDCDWEMRP-BNDL-AMZ,"GEAR AID Revivex Down Care Kit w/ Down Cleaner, Water Repellent, Repair Patches",33.99,USD,"https://i.ebayimg.com/images/g/tj0AAOSw0vNmQbz4/s-l1600.jpg, 
https://i.ebayimg.com/images/g/IUwAAOSw~eFmQbz4/s-l1600.jpg, 
https://i.ebayimg.com/images/g/nfcAAOSwmH1mQbz4/s-l1600.jpg, 
https://i.ebayimg.com/images/g/5l0AAOSwCr5mQbz4/s-l1600.jpg, 
https://i.ebayimg.com/images/g/rv0AAOSwJ3BmQbz5/s-l1600.jpg, 
https://i.ebayimg.com/images/g/N1sAAOSwd9dmQbz4/s-l1600.jpg, 
https://i.ebayimg.com/images/g/dpoAAOSwF4dmQbz4/s-l1600.jpg, 
https://i.ebayimg.com/images/g/pRYAAOSwTuVmQbz4/s-l1600.jpg",8,8,0,yes,1063,1600,no,yes,9425,6031,yes,no,0,8,0,OK
256510048046,SON-16FTHVMRR-16F-RD,"16ft High Visibility Marking Ribbon - Red",10.52,USD,"https://i.ebayimg.com/images/g/3RoAAOSwnwdmQbyg/s-l1600.jpg, 
https://i.ebayimg.com/images/g/a3EAAOSwsctmQbyh/s-l1600.jpg, 
https://i.ebayimg.com/images/g/xyYAAOSwQF1mQbyh/s-l1600.jpg, 
https://i.ebayimg.com/images/g/6RgAAOSw2c9mQbyh/s-l1600.jpg, 
https://i.ebayimg.com/images/g/knEAAOSwg7dmQbyh/s-l1600.jpg, 
https://i.ebayimg.com/images/g/8WwAAOSwPhpmQbyh/s-l1600.jpg, 
https://i.ebayimg.com/images/g/AK0AAOSwV8RmQbyh/s-l1600.jpg",7,7,0,yes,1600,1600,no,no,8503,5116,yes,no,0,7,0,OK
256510048047,UPD-INCRED-2-PENCIL-6PK,"Disney Pixar Incredibles 2 Personalized Pencils Hero Super Star Awesome 6 Pack",9.99,USD,"https://i.ebayimg.com/images/g/dEMAAOSwCLpmQbwF/s-l1600.jpg, 
https://i.ebayimg.com/images/g/4jQAAOSwthpmQbwE/s-l1600.jpg, 
https://i.ebayimg.com/images/g/YQ4AAOSwzh1mQbwE/s-l1600.jpg, 
https://i.ebayimg.com/images/g/lVYAAOSwF2tmQbwE/s-l1600.jpg",4,4,0,yes,1600,1600,no,no,8634,5267,yes,no,0,4,0,OK
256510048055,SON-CABLE-TIES-CT4B,"Universal Home 100 Count 4"" Cable Wire Hose Zip Ties",9.99,USD,"https://i.ebayimg.com/images/g/6xkAAOSw4-xmQbzJ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/6MUAAOSwfN9mQbzJ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/14YAAOSw~b5mQbzI/s-l1600.jpg, 
https://i.ebayimg.com/images/g/gMsAAOSwWp5mQbzJ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/1coAAOSw3BxmQbzN/s-l1600.jpg, 
https://i.ebayimg.com/images/g/vRkAAOSw9H1mQbzJ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/sC8AAOSwksJmQbzI/s-l1600.jpg, 
https://i.ebayimg.com/images/g/HZ4AAOSw6n1mQbzL/s-l1600.jpg",8,8,0,yes,1469,1600,no,yes,8809,5462,yes,no,0,8,0,OK
256510048061,MCN-ODORREMOVER-10OZ-AMZN,"GEAR AID Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 10 fl oz",19.99,USD,"https://i.ebayimg.com/images/g/8pcAAOSwSWZmQbxO/s-l1600.jpg, 
https://i.ebayimg.com/images/g/HUAAAOSw7odmQbxO/s-l1600.jpg, 
https://i.ebayimg.com/images/g/10QAAOSwsKNmQbxO/s-l1600.jpg, 
https://i.ebayimg.com/images/g/h8AAAOSwmdNmQbxO/s-l1600.jpg",4,4,0,yes,1063,1500,no,yes,9713,6376,yes,no,0,4,0,OK
256510048062,SON-UVBLACKLIGHT-BLK,"Portable UV Black Light with LED Flashlight Verify IDS Passports Cards",14.99,USD,"https://i.ebayimg.com/images/g/kDsAAOSwhJtmQbxI/s-l1600.jpg, 
https://i.ebayimg.com/images/g/yCMAAOSw4AdmQbxJ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/pwYAAOSwcaRmQbxI/s-l1600.jpg",3,3,0,yes,1600,1600,no,no,8563,5572,yes,no,0,3,0,OK
256510048063,SON-MINERMOSS-12X36BLU-HPNR,"SE GP-MT415-3BL 12” x 36” Blue Miner’s Moss (Sluice Box Matting)",21.50,USD,https://i.ebayimg.com/images/g/wHMAAOSwu4tmQbxe/s-l1600.jpg,1,1,0,yes,1600,1600,no,no,9142,5762,yes,no,0,1,0,OK
256510048067,MCN-GARVXDCMRP-BNDL-AMZ,"GEAR AID Revivex Down Care Kit for Outdoors, Down Cleaner and Repair Patches",24.99,USD,"https://i.ebayimg.com/images/g/uSIAAOSwHbpmQbzR/s-l1600.jpg, 
https://i.ebayimg.com/images/g/g7gAAOSwzBNmQbzR/s-l1600.jpg, 
https://i.ebayimg.com/images/g/gOUAAOSwrYpmQbzR/s-l1600.jpg, 
https://i.ebayimg.com/images/g/HOgAAOSwyqhmQbzR/s-l1600.jpg, 
https://i.ebayimg.com/images/g/IMEAAOSw~eFmQbzR/s-l1600.jpg, 
https://i.ebayimg.com/images/g/hQkAAOSwrV1mQbzR/s-l1600.jpg",6,6,0,yes,1063,1600,no,yes,9419,6028,yes,no,0,6,0,OK
256510048070,MCN-MGARBDSB-1-BLCK,"GEAR AID Dual Snap Bar Buckle, 1"", Black",14.49,USD,"https://i.ebayimg.com/images/g/vSYAAOSwIsRmQbyq/s-l1600.jpg, 
https://i.ebayimg.com/images/g/QVoAAOSwo71mQbyo/s-l1600.jpg",2,2,0,yes,1200,1200,no,yes,8452,5598,yes,no,0,2,0,OK
256510048082,SON-CENTERPUNCH-BRS,"Universal Hobby Automatic Spring Loaded Center Punch Brass Body Hole Marker",11.99,USD,"https://i.ebayimg.com/images/g/w1kAAOSwPPJmQbwZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/-IcAAOSwxc9mQbwZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/~ygAAOSw2l9mQbwZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/glIAAOSwrV1mQbwa/s-l1600.jpg, 
https://i.ebayimg.com/images/g/MEYAAOSwMOJmQbwa/s-l1600.jpg, 
https://i.ebayimg.com/images/g/Ze4AAOSwshdmQbwa/s-l1600.jpg",6,6,0,yes,1600,1600,no,no,8530,5161,yes,no,0,6,0,OK
256510048092,MCN-POSHDFGCMWS-2PC-C-BLCK-AMZN,"GEAR AID Snap Hooks, Set of 2, Black",13.99,USD,"https://i.ebayimg.com/images/g/RCcAAOSwWQBmQbwM/s-l1600.jpg, 
https://i.ebayimg.com/images/g/I5UAAOSw4p5mQbwL/s-l1600.jpg, 
https://i.ebayimg.com/images/g/J3YAAOSwA7NmQbwM/s-l1600.jpg",3,3,0,yes,1088,1328,no,yes,8835,5497,yes,no,0,3,0,OK
256510048094,SON-AOPMTSFGP-SML-GRY-HPNR,"SE JT-GT26 Small Precious Metal Testing Stone",9.99,USD,https://i.ebayimg.com/images/g/TgwAAOSw5YdmQbw9/s-l1600.jpg,1,1,0,yes,1000,1000,no,yes,9259,5861,yes,no,0,1,0,OK
256510048102,SON-COBHEADLAMP-100LUM,"ASR Outdoor Slim 3-Stage Headlamp Ultrabright 150 Lumen COB Flood Light",9.99,USD,"https://i.ebayimg.com/images/g/L64AAOSwDYJmQbws/s-l1600.jpg, 
https://i.ebayimg.com/images/g/PC0AAOSwft1mQbws/s-l1600.jpg, 
https://i.ebayimg.com/images/g/dcUAAOSwPlNmQbws/s-l1600.jpg, 
https://i.ebayimg.com/images/g/b-kAAOSw~W9mQbws/s-l1600.jpg, 
https://i.ebayimg.com/images/g/lPkAAOSwtmpmQbwt/s-l1600.jpg, 
https://i.ebayimg.com/images/g/drIAAOSwJKlmQbws/s-l1600.jpg, 
https://i.ebayimg.com/images/g/khgAAOSwxt5mQbwt/s-l1600.jpg, 
https://i.ebayimg.com/images/g/EkwAAOSwoSpmQbwt/s-l1600.jpg, 
https://i.ebayimg.com/images/g/TLoAAOSwYv5mQbws/s-l1600.jpg, 
https://i.ebayimg.com/images/g/DcsAAOSwGyRmQbws/s-l1600.jpg",10,10,0,yes,1600,1600,no,no,9552,6182,yes,no,0,10,0,OK
256444840061,ASR-MEDIUMSIZECARABINERSKEEP,"Aluminum Colored Carabiner Key Chain Spring Clip Medium Size Assorted Colors 6pk",9.99,USD,"https://i.ebayimg.com/images/g/RGwAAOSw0cVl8eqZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/38wAAOSwRThl8eqZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/2PMAAOSwhk5l8eqZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/afcAAOSwjGll8eqY/s-l1600.jpg, 
https://i.ebayimg.com/images/g/v9AAAOSwGgJl8eqZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/-t4AAOSwjUJl8eqZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/LYoAAOSweBdl8eqZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/LBIAAOSw6M9l8eqZ/s-l1600.jpg",8,8,0,yes,1600,1600,no,no,8405,5002,yes,no,0,8,0,OK
256510608071,MCN-MGAUCA25O-SML,"GEAR AID Aquaseal UV Adhesive for Instant Wader and Drysuit Repair, 0.25 oz",15.99,USD,"https://i.ebayimg.com/images/g/UX8AAOSwd11mQm5I/s-l1600.jpg, 
https://i.ebayimg.com/images/g/sUAAAOSwmqBmQm5J/s-l1600.jpg, 
https://i.ebayimg.com/images/g/sEYAAOSw7zRmQm5I/s-l1600.jpg, 
https://i.ebayimg.com/images/g/YcUAAOSwwJtmQm5I/s-l1600.jpg",4,4,0,yes,1600,1600,no,no,9444,6106,yes,no,0,4,0,OK
256376275265,MCN-SEAMGRIP-REPAIRKIT-PARENT,"GEAR AID Seam Grip WP Field Repair Kit for Tents and Outdoor Gear, Clear 0.25 oz",16.99,USD,"https://i.ebayimg.com/images/g/AoAAAOSwG09lo4ZH/s-l1600.jpg, 
https://i.ebayimg.com/images/g/hKkAAOSwdc5lo4ZH/s-l1600.jpg, 
https://i.ebayimg.com/images/g/Zj0AAOSwwk5lo4ZH/s-l1600.jpg, 
https://i.ebayimg.com/images/g/sR4AAOSwah5lo4ZH/s-l1600.jpg, 
https://i.ebayimg.com/images/g/Bk8AAOSwItJlo4ZH/s-l1600.jpg, 
https://i.ebayimg.com/images/g/AoEAAOSwG09lo4ZH/s-l1600.jpg",6,6,0,yes,1400,1500,no,yes,9580,6227,yes,yes,2,6,0,OK
256511081582,MCN-REVIVX-SEAMGRIPFC-BUNDLE-HPNR,"GEAR AID Tent Waterproofing Spray and Sealer for Nylon Tents, Fast Cure Kit",24.99,USD,"https://i.ebayimg.com/images/g/SiEAAOSwIUNmQwuN/s-l1600.jpg, 
https://i.ebayimg.com/images/g/UzkAAOSwkllmQwuO/s-l1600.jpg, 
https://i.ebayimg.com/images/g/d5YAAOSwbRRmQwuO/s-l1600.jpg, 
https://i.ebayimg.com/images/g/SpcAAOSwBydmQwuO/s-l1600.jpg, 
https://i.ebayimg.com/images/g/oCQAAOSwynZmQwuO/s-l1600.jpg, 
https://i.ebayimg.com/images/g/FcoAAOSwyiBmQwuP/s-l1600.jpg, 
https://i.ebayimg.com/images/g/rAoAAOSwL-hmQwuO/s-l1600.jpg, 
https://i.ebayimg.com/images/g/GWoAAOSwhFlmQwuS/s-l1600.jpg, 
https://i.ebayimg.com/images/g/bT4AAOSwkapmQwuO/s-l1600.jpg",9,9,0,yes,915,1500,no,yes,10064,6692,yes,no,0,9,0,OK
257016930958,MCN-SEAGLD-AMZN-PARENT,"GEAR AID Sea Gold Anti-Fog Gel Coating for SCUBA Dive Masks, 1.25 fl oz",18.99,USD,"https://i.ebayimg.com/images/g/jb8AAeSw4llodXbf/s-l1600.jpg, 
https://i.ebayimg.com/images/g/-w4AAeSw2xlodXbf/s-l1600.jpg, 
https://i.ebayimg.com/images/g/vAIAAeSwv3ZodXbe/s-l1600.jpg, 
https://i.ebayimg.com/images/g/xXwAAeSwKPdodXbf/s-l1600.jpg, 
https://i.ebayimg.com/images/g/0aIAAeSwfj1odXbf/s-l1600.jpg, 
https://i.ebayimg.com/images/g/akIAAeSwQq5odXbf/s-l1600.jpg, 
https://i.ebayimg.com/images/g/G00AAeSwEE5odXbf/s-l1600.jpg",7,7,0,yes,756,1500,yes,yes,9240,5897,yes,yes,2,7,0,OK
256446183294,MET-AIDREVIVEXWATERPROOFING-COMBOKIT-2,"Gear Aid Revivex Durable Water Proofing Pro Cleaner Combo Kit 10oz",27.99,USD,"https://i.ebayimg.com/images/g/9kMAAOSwEIll838W/s-l1600.jpg, 
https://i.ebayimg.com/images/g/CA4AAOSwLGdl838V/s-l1600.jpg, 
https://i.ebayimg.com/images/g/BFwAAOSwDeRl838V/s-l1600.jpg, 
https://i.ebayimg.com/images/g/VWwAAOSwjnpl838V/s-l1600.jpg, 
https://i.ebayimg.com/images/g/dsoAAOSwGsxl838V/s-l1600.jpg, 
https://i.ebayimg.com/images/g/uzgAAOSwP-Nl838V/s-l1600.jpg, 
https://i.ebayimg.com/images/g/RRsAAOSwUPZl838W/s-l1600.jpg, 
https://i.ebayimg.com/images/g/Ut8AAOSw6JVl838W/s-l1600.jpg",8,8,0,yes,1063,1500,no,yes,8747,5736,yes,no,0,8,0,OK
256446183296,SON-GRCSS20HPSI-6-GRN-HPNR,"SE GP4-20 5.5"" Mini Stackable Sifting Pan, 20 Holes/Square Inch",12.99,USD,https://i.ebayimg.com/images/g/ym8AAOSw-nNl837l/s-l1600.jpg,1,1,0,yes,1600,1600,no,no,9165,5779,yes,no,0,1,0,OK
256446183297,MCN-MTRFT-3X20E-PARENT,"GEAR AID Tenacious Tape Reflective, Jackets, Outdoor Gear, 3"" x 20"", Silver",15.99,USD,"https://i.ebayimg.com/images/g/KMYAAOSwPKxl839j/s-l1600.jpg, 
https://i.ebayimg.com/images/g/otAAAOSwBgpl839j/s-l1600.jpg, 
https://i.ebayimg.com/images/g/ja4AAOSwsuVl839j/s-l1600.jpg, 
https://i.ebayimg.com/images/g/DQkAAOSwg7hl839j/s-l1600.jpg, 
https://i.ebayimg.com/images/g/uO0AAOSwjQ5l839j/s-l1600.jpg, 
https://i.ebayimg.com/images/g/yycAAOSw-nNl839j/s-l1600.jpg",6,6,0,yes,1400,1500,no,yes,8861,5969,yes,yes,2,6,0,OK
256446183331,MCN-GARVXPC-DWP169OZ-BNDL-AMZ,"GEAR AID Care Kit with Revivex Pro Cleaner & 16oz Durable Water Repellent Spray",34.99,USD,"https://i.ebayimg.com/images/g/5G4AAOSwCuNl837P/s-l1600.jpg, 
https://i.ebayimg.com/images/g/O3MAAOSwBJRl837Q/s-l1600.jpg, 
https://i.ebayimg.com/images/g/Z1YAAOSwBUNl837Q/s-l1600.jpg, 
https://i.ebayimg.com/images/g/LoAAAOSwqR1l837P/s-l1600.jpg, 
https://i.ebayimg.com/images/g/AloAAOSwFYhl837P/s-l1600.jpg, 
https://i.ebayimg.com/images/g/AfIAAOSw8-Nl837Q/s-l1600.jpg",6,6,0,yes,500,1500,yes,yes,10208,6836,yes,no,0,6,0,OK
256446183341,MCN-GARPC10OZ-10OZ-36299,"GEAR AID Revivex Pro Cleaner for GORE-TEX Jackets, Tents, Outdoor Gear, 10 fl oz",16.99,USD,"https://i.ebayimg.com/images/g/6j0AAOSwH0Zl837J/s-l1600.jpg, 
https://i.ebayimg.com/images/g/rpsAAOSwpull837J/s-l1600.jpg, 
https://i.ebayimg.com/images/g/UdEAAOSwaWBl837J/s-l1600.jpg, 
https://i.ebayimg.com/images/g/SLoAAOSwKAhl837J/s-l1600.jpg",4,4,0,yes,1063,1600,no,yes,9424,6087,yes,no,0,4,0,OK
256446183347,MCN-MMEBLBCC10O-10OZ-3,"GEAR AID Revivex Cleaner & Conditioner for BCD SCUBA and Dive Equipment 10 fl oz",16.99,USD,"https://i.ebayimg.com/images/g/zFYAAOSwud5l83-0/s-l1600.jpg, 
https://i.ebayimg.com/images/g/D-MAAOSwykNl83-0/s-l1600.jpg",2,2,0,yes,1063,1064,no,yes,9395,6053,yes,no,0,2,0,OK
256446183378,SON-FOLDINGSLUICEBOX-SLV,"Aluminum Folding Sluice Box for Gold Prospecting Carpet Miners Moss",129.95,USD,"https://i.ebayimg.com/images/g/jJEAAOSwZDxl83-g/s-l1600.jpg, 
https://i.ebayimg.com/images/g/2rkAAOSwg9pl83-g/s-l1600.jpg, 
https://i.ebayimg.com/images/g/23wAAOSwdD9l83-g/s-l1600.jpg, 
https://i.ebayimg.com/images/g/O4YAAOSw50tl83-g/s-l1600.jpg, 
https://i.ebayimg.com/images/g/QugAAOSwvkdl83-g/s-l1600.jpg, 
https://i.ebayimg.com/images/g/3YMAAOSwsWtl83-g/s-l1600.jpg, 
https://i.ebayimg.com/images/g/8x4AAOSwbnJl83-g/s-l1600.jpg, 
https://i.ebayimg.com/images/g/tvYAAOSwMOJl83-g/s-l1600.jpg, 
https://i.ebayimg.com/images/g/0P4AAOSwUvZl83-g/s-l1600.jpg",9,9,0,yes,1600,1600,no,no,9279,5873,yes,no,0,9,0,OK
256446183403,SON-ICE-TEMPERED-SCISSOR-SP102-4PK,"4 Pack Universal Tool Tempered Steel Salon Hairdressing Barber Scissor 5.5 inch",14.99,USD,"https://i.ebayimg.com/images/g/TfIAAOSwpM1l83-m/s-l1600.jpg, 
https://i.ebayimg.com/images/g/DxgAAOSw9RRl83-m/s-l1600.jpg, 
https://i.ebayimg.com/images/g/QokAAOSwAF5l83-m/s-l1600.jpg, 
https://i.ebayimg.com/images/g/KRkAAOSwPKxl83-m/s-l1600.jpg, 
https://i.ebayimg.com/images/g/VFoAAOSw-E9l83-m/s-l1600.jpg",5,5,0,yes,1600,1600,no,no,8567,5216,yes,no,0,5,0,OK
256446183412,MCN-MGARWRLGAC-4O,"GEAR AID Revivex Leather Water Repellent for Shoes and Boots, 4 fl oz",16.99,USD,"https://i.ebayimg.com/images/g/09wAAOSwwQRl837N/s-l1600.jpg, 
https://i.ebayimg.com/images/g/QM4AAOSwSKdl837O/s-l1600.jpg, 
https://i.ebayimg.com/images/g/eqkAAOSwsodl837O/s-l1600.jpg",3,3,0,yes,626,1500,yes,yes,9341,5995,yes,no,0,3,0,OK
256446183413,MCN-SSTSHDWS15OZ-SML-CLR,"GEAR AID Seam Grip Silicone Sealant for Silnylon Tents and Tarps, Clear 1.5 oz",16.49,USD,"https://i.ebayimg.com/images/g/DksAAOSweVZl837O/s-l1600.jpg, 
https://i.ebayimg.com/images/g/B4EAAOSwd4ll837P/s-l1600.jpg, 
https://i.ebayimg.com/images/g/89gAAOSwhtZl837O/s-l1600.jpg, 
https://i.ebayimg.com/images/g/6tsAAOSwySJl837O/s-l1600.jpg, 
https://i.ebayimg.com/images/g/R3gAAOSwYGll837O/s-l1600.jpg",5,5,0,yes,917,1600,no,yes,9177,5840,yes,no,0,5,0,OK
256446183433,SON-SLUICE-BOX-AMZN-HPNR,"SE GP-SB32 Prospector's Choice Green Lightweight Sluice Box, 30""",75.00,USD,https://i.ebayimg.com/images/g/8JsAAOSwboVl83-A/s-l1600.jpg,1,1,0,yes,1600,1600,no,no,9698,6227,yes,no,0,1,0,OK
256446183453,MCN-TTAPE-SILNYLON-3X5-PARENT,"GEAR AID Tenacious Tape Silnylon Patches for Silicone Tent, Tarp Repair, 3""x5""",17.88,USD,"https://i.ebayimg.com/images/g/tHoAAOSwzC1l838f/s-l1600.jpg, 
https://i.ebayimg.com/images/g/pQIAAOSwrZtl838f/s-l1600.jpg, 
https://i.ebayimg.com/images/g/mSwAAOSwF1Zl838f/s-l1600.jpg",3,3,0,yes,1400,1500,no,yes,9509,6621,yes,yes,2,3,0,OK
256446183460,SON-UTWBPSWAT-9PC-STD-RD-2,"Deluxe 9 Piece Wood Burning Pen Tool Hobby & Craft Kit",15.99,USD,https://i.ebayimg.com/images/g/Qt4AAOSwvkdl83-a/s-l1600.jpg,1,1,0,yes,1000,1000,no,yes,9190,5828,yes,no,0,1,0,OK
256446183485,MCN-TACMICRTERTOWEL-PARENT-HPN-2,"GEAR AID Quick Dry Microfiber Towel for Travel, Camping, Sports, XL, 35” x 62”",35.99,USD,"https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/microcot.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/navg.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/navg2.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/odg2.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/odg.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/micn.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/navy.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/sports_outdoors/68132_package.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/sports_outdoors/68132_angle.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/sandto.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/sports_outdoors/camping_hiking/personal_care/towels/xlarge_44038_MT_SandXlarge_comp.jpg",11,0,11,no,,,no,no,9003,6140,yes,yes,6,0,11,OK
256446183505,MCN-TENTAPE-GEARPATCHES-PARENT,"GEAR AID Tenacious Tape Wildlife Patches for Jackets, Tent, Gear Repair 3"" x 20""",16.99,USD,"https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/campingpat.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/sports_outdoors/camping_hiking/gear_repair/outerwear/10895_outdoors_tape_black1.JPG, 
https://s3.amazonaws.com/DOWS_products/1000x1000/sports_outdoors/camping_hiking/gear_repair/outerwear/10895_outdoors_tape_black2.JPG, 
https://s3.amazonaws.com/DOWS_products/1000x1000/sports_outdoors/camping_hiking/gear_repair/outerwear/81ETxu2chfL._AC_SL1500_.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/sports_outdoors/camping_hiking/gear_repair/outerwear/81LIfDX8mcL._AC_SL1500_.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/sports_outdoors/camping_hiking/gear_repair/outerwear/81ZCYUkGydL._AC_SL1500_.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/sports_outdoors/camping_hiking/gear_repair/outerwear/91lxE2TumvL._AC_SL1500_.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/sports_outdoors/camping_hiking/gear_repair/outerwear/919JdGhtxvL._AC_SL1500_.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/sports_outdoors/camping_hiking/gear_repair/outerwear/81R2z56emML._AC_SL1500_.jpg",9,0,9,no,,,no,no,9748,6404,yes,yes,6,0,18,OK
256446183524,MCN-IMFRKSDWR-3PC-10X6-BLCK-PARENT,"GEAR AID Tenacious Tape Iron-On Neoprene Wetsuit Repair Patch, 6""x 10"", Black",18.99,USD,"https://i.ebayimg.com/images/g/DvgAAOSw9RRl83-U/s-l1600.jpg, 
https://i.ebayimg.com/images/g/atYAAOSw4cFl83-U/s-l1600.jpg, 
https://i.ebayimg.com/images/g/p2AAAOSwiiBl83-U/s-l1600.jpg, 
https://i.ebayimg.com/images/g/gAwAAOSwCfRl83-U/s-l1600.jpg, 
https://i.ebayimg.com/images/g/bt4AAOSwAwpl83-U/s-l1600.jpg, 
https://i.ebayimg.com/images/g/OD0AAOSwZlRl83-U/s-l1600.jpg",6,6,0,yes,1400,1500,no,yes,8913,6021,yes,yes,2,6,0,OK
256446183545,MCN-ELSTIC-SHOCKCORD-HPNR,"GEAR AID Elastic Shock Cord for Tent Poles and Jackets, 84"", Black",15.25,USD,"https://i.ebayimg.com/images/g/D~oAAOSw9jFl838u/s-l1600.jpg, 
https://i.ebayimg.com/images/g/rToAAOSwmYhl838u/s-l1600.jpg",2,2,0,yes,1200,1600,no,yes,8580,5724,yes,no,0,2,0,OK
256446186491,MCN-GASSRASS-2OZ-BUN-2PK,"GEAR AID Seam Grip FC Fast Cure Sealant for Tents, Clear, 2 fl oz, 2 pack",24.99,USD,"https://i.ebayimg.com/images/g/bnYAAOSwQYNl84A0/s-l1600.jpg, 
https://i.ebayimg.com/images/g/ypsAAOSwV4dl84Az/s-l1600.jpg, 
https://i.ebayimg.com/images/g/SboAAOSwPU5l84Az/s-l1600.jpg, 
https://i.ebayimg.com/images/g/VMwAAOSwfxBl84A0/s-l1600.jpg, 
https://i.ebayimg.com/images/g/2s8AAOSwYbhl84A0/s-l1600.jpg",5,5,0,yes,916,1500,no,yes,9270,5917,yes,no,0,5,0,OK
256110410273,MCN-MGAIWS,"GEAR AID Revivex Instant Waterproofing Spray, Tents, Shoes, Outdoor Fabric, 5 oz",16.49,USD,"https://i.ebayimg.com/images/g/66cAAOSwgW1kirWn/s-l1600.jpg, 
https://i.ebayimg.com/images/g/I-gAAOSwSLxkirWp/s-l1600.jpg, 
https://i.ebayimg.com/images/g/-u4AAOSwSi5kirWp/s-l1600.jpg, 
https://i.ebayimg.com/images/g/uXwAAOSwJeJkirWp/s-l1600.jpg, 
https://i.ebayimg.com/images/g/wZwAAOSw26NkirWq/s-l1600.jpg",5,5,0,yes,1500,1500,no,yes,9409,6037,yes,no,0,5,0,OK
256512067987,SON-UFDSVHVO-29-ORNG,"Universal Safety Disposable Vest High Visibility One Size Fits Most Orange",9.99,USD,"https://i.ebayimg.com/images/g/~fkAAOSwWrNmRFzP/s-l1600.jpg, 
https://i.ebayimg.com/images/g/dl4AAOSwsDZmRFzW/s-l1600.jpg, 
https://i.ebayimg.com/images/g/egMAAOSwvf1mRFzP/s-l1600.jpg",3,3,0,yes,1600,1600,no,no,8850,5466,yes,no,0,3,0,OK
257018082936,SON-AORUBZ500FR-11-BLCK,"ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook",19.99,USD,"https://i.ebayimg.com/images/g/HI8AAeSwJwFodpXX/s-l1600.jpg, 
https://i.ebayimg.com/images/g/Ji4AAeSwOUVodpXX/s-l1600.jpg, 
https://i.ebayimg.com/images/g/sW4AAeSwM5VodpXX/s-l1600.jpg, 
https://i.ebayimg.com/images/g/HtMAAeSw3gFodpXX/s-l1600.jpg, 
https://i.ebayimg.com/images/g/8OgAAeSwuP1odpXX/s-l1600.jpg, 
https://i.ebayimg.com/images/g/IN8AAeSw~h1odpXX/s-l1600.jpg",6,6,0,yes,1600,1600,no,no,17357,9707,yes,no,0,6,0,OK
