"sku","parent.sku","name","brand_ebay","color","country_of_origin","type","model","features_ebay","theme","pattern","shape","prop65_warn_type","suitable_for","warranty","department_ebay","material","height","length","package_includes","number_of_pieces","weight","width","mpn","mpn_ebay"
"LST-KPL-SPACESTNBACKPACK-10IN","","Kidplokio 15pc Space Toys Explorer Voyager Backpack Light Up Astronaut, 10 Inch","","Blue","","","","Space Toys","","","","About California Proposition 65 Proposition 65, officially the Safe Drinking Water and Toxic Enforcement Act of 1986, is a law that requires warnings be provided to California consumers when they might be exposed to chemicals identified by California as causing cancer or reproductive toxicity. The warnings are intended to help california consumers make informed decisions about their exposures to these chemicals from the products they use. The California Office of Environmental Health Hazard Assessment (OEHHA) administers the Proposition 65 program and publishes the listed chemicals, which includes more that 850 chemicals. In August 2016, OEHHA adopted new regulations, effective on August 30, 2018, which change the information required in Proposition 65 warnings. This product can expose you to chemicals including {CHEMNAME1}, which is known to the State of California to cause cancer, birth defects or other reproductive harm. For more information, go to: www.P65Warnings.ca.gov","","","","Plastic","6","12","(1) 15pc Space Toys Backpack","","1.8","10","KPL-ZVU2QGC5",""
"LST-KPL-TBALLSET-5PC","","Kidplokio 5pc Sports Baseball Bat Tee Ball Toy Playset with Balls Boys 3 and Up","","Black","","","","Kids Tee Ball","","","","About California Proposition 65 Proposition 65, officially the Safe Drinking Water and Toxic Enforcement Act of 1986, is a law that requires warnings be provided to California consumers when they might be exposed to chemicals identified by California as causing cancer or reproductive toxicity. The warnings are intended to help california consumers make informed decisions about their exposures to these chemicals from the products they use. The California Office of Environmental Health Hazard Assessment (OEHHA) administers the Proposition 65 program and publishes the listed chemicals, which includes more that 850 chemicals. In August 2016, OEHHA adopted new regulations, effective on August 30, 2018, which change the information required in Proposition 65 warnings. This product can expose you to chemicals including {CHEMNAME1}, which is known to the State of California to cause cancer, birth defects or other reproductive harm. For more information, go to: www.P65Warnings.ca.gov","","","","Plastic","3.5","19.5","(1) Kid's Tee Ball Playset","","1.76","11.5","KPL5TBLS",""
"SON-BLE-SILICONEZIPTIES-48PC-2PK","","Beille 48pk Silicone Zip Ties for Pantry Kitchen Organization Cooking Baking Supplies, Multicolor","","","","","","","","","","","","","","","","","","","","","",""
"26C-BLE-BABYSILICONESET-PARENT","","Beille Silicone Baby Feeding Essentials for Ages One and Up (Many Styles and Colors)","","","CN","","","","","solid","","About California Proposition 65 Proposition 65, officially the Safe Drinking Water and Toxic Enforcement Act of 1986, is a law that requires warnings be provided to California consumers when they might be exposed to chemicals identified by California as causing cancer or reproductive toxicity. The warnings are intended to help california consumers make informed decisions about their exposures to these chemicals from the products they use. The California Office of Environmental Health Hazard Assessment (OEHHA) administers the Proposition 65 program and publishes the listed chemicals, which includes more that 850 chemicals. In August 2016, OEHHA adopted new regulations, effective on August 30, 2018, which change the information required in Proposition 65 warnings. This product can expose you to chemicals including {CHEMNAME1}, which is known to the State of California to cause cancer, birth defects or other reproductive harm. For more information, go to: www.P65Warnings.ca.gov","","","","Silicone","","","","","","","",""
"UPD-20PCBARBIEHAIRSET-BR1452","","Barbie 20pc Hair Accessories Set for Girls, Pink","","","","","","","","","","","","","","","","","","","0.2","","BR1452",""
"UPD-NAILPOL-HK-HK1156GG-BUN","","Hello Kitty Friends 4pc Nail Polish Set for Girls with Travel Tin Ages 3 and Up","","Multi-color","","","","Officially Licensed","","","","About California Proposition 65 Proposition 65, officially the Safe Drinking Water and Toxic Enforcement Act of 1986, is a law that requires warnings be provided to California consumers when they might be exposed to chemicals identified by California as causing cancer or reproductive toxicity. The warnings are intended to help california consumers make informed decisions about their exposures to these chemicals from the products they use. The California Office of Environmental Health Hazard Assessment (OEHHA) administers the Proposition 65 program and publishes the listed chemicals, which includes more that 850 chemicals. In August 2016, OEHHA adopted new regulations, effective on August 30, 2018, which change the information required in Proposition 65 warnings. This product can expose you to chemicals including {CHEMNAME1}, which is known to the State of California to cause cancer, birth defects or other reproductive harm. For more information, go to: www.P65Warnings.ca.gov","","","","Plastic","10","5.75","(1) Hello Kitty Nail Polish Set","","0.44","1.5","HK4PCNPTIN",""
"HWK-ASRO-MADEINUSAGP-11IN-PNK","HWK-ASRO-MADEINUSAGP-11IN-PARENT","ASR Outdoor 11 Inch Heavy Duty Single Riffle Gold Pans Made in USA, Pink","","","","","","","","","","","","","","","","","","","","","ASRO-N98U2SWH","ASRO-11INSRUSAPK"
"HWK-ASRO-MADEINUSAGP-11IN-GRN","HWK-ASRO-MADEINUSAGP-11IN-PARENT","ASR Outdoor 11 Inch Heavy Duty Single Riffle Gold Pans Made in USA, Green","","","","","","","","","","","","","","","","","","","","","ASRO-1MZVYBSD","ASRO-11INSRUSAGN"
"HWK-ASRO-MADEINUSAGP-11IN-BLK","HWK-ASRO-MADEINUSAGP-11IN-PARENT","ASR Outdoor 11 Inch Heavy Duty Single Riffle Gold Pans Made in USA, Black","","","","","","","","","","","","","","","","","","","","","ASRO-BQUCHYRO","ASRO-11INSRUSABK"
"DOY-ASRO-GEMSTONE-PARENT","","ASR Outdoor Gemstone Paydirt Bag Gold Panning Kit (Many Styles and Sizes)","","Assorted","","","","","","","","About California Proposition 65 Proposition 65, officially the Safe Drinking Water and Toxic Enforcement Act of 1986, is a law that requires warnings be provided to California consumers when they might be exposed to chemicals identified by California as causing cancer or reproductive toxicity. The warnings are intended to help california consumers make informed decisions about their exposures to these chemicals from the products they use. The California Office of Environmental Health Hazard Assessment (OEHHA) administers the Proposition 65 program and publishes the listed chemicals, which includes more that 850 chemicals. In August 2016, OEHHA adopted new regulations, effective on August 30, 2018, which change the information required in Proposition 65 warnings. This product can expose you to chemicals including {CHEMNAME1}, which is known to the State of California to cause cancer, birth defects or other reproductive harm. For more information, go to: www.P65Warnings.ca.gov","","","","Gemstones","","","(1) Bag of Gemstones","","","","",""
"DOY-ASRO-GEMSTONEPAYDIRT-5LB-AMZ-PARENT","","ASR Outdoor 5lb Rough Gemstone Paydirt Bag Gold Panning Kit (8 Styles)","","Multicolor","","","","Genuine Gemstones from Madagascar","","","","About California Proposition 65 Proposition 65, officially the Safe Drinking Water and Toxic Enforcement Act of 1986, is a law that requires warnings be provided to California consumers when they might be exposed to chemicals identified by California as causing cancer or reproductive toxicity. The warnings are intended to help california consumers make informed decisions about their exposures to these chemicals from the products they use. The California Office of Environmental Health Hazard Assessment (OEHHA) administers the Proposition 65 program and publishes the listed chemicals, which includes more that 850 chemicals. In August 2016, OEHHA adopted new regulations, effective on August 30, 2018, which change the information required in Proposition 65 warnings. This product can expose you to chemicals including {CHEMNAME1}, which is known to the State of California to cause cancer, birth defects or other reproductive harm. For more information, go to: www.P65Warnings.ca.gov","","","","Gemstones","4","10","(1) 5lb Gemstone Paydirt Bag","","5","6","",""
"DOY-ASRO-5PCGEMKIT-PARENT","","ASR Outdoor 1lb Rough Genuine Gemstone Gold Panning Kit, 5pc (Many Styles)","","","","","","","","","","","","","","","","","","","","","GEM5PCKITPARENT",""
"SON-ASRO-MINICLIPOINTBLADEKNIFE-PARENT","","ASR Outdoor 6.25 Inch 440 Stainless Steel Mini Clip Point Fixed Blade Pocket Knife (2 Colors)","","","","","","","","","","","","","","","0.5","6.25","","","0.06","1","",""
"SON-ASRO-BUCKETCLASSIFER-7PC-BUN-PARENT","","ASR Outdoor Classifier Screen Set with 10L Collapsible Bucket Gold Panning Kit (4 Sizes)","","Multi","","","","Collapsible Bucket","","","","WARNING: This product can expose you to chemicals including {CHEMNAME1}, which is known to the State of California to cause cancer, birth defects or other reproductive harm. For more information, go to: www.P65Warnings.ca.gov","","","","Plastic","5","13","(1) Collapsible Bucket and (1) Classifier Screen","","2.7","13","L015SB6PGPARENT",""
"HWK-TTX-PINKCRAFTINGMAT-PARENT","","ToolTreaux Pink Self Healing Cutting Mat (Assorted Sizes)","","","","","","","","","","","","","","","","","","","","","",""
"SON-ASRO-REMOTERUCKSACKGPKIT-14PC-PARENT","","ASR Outdoor Remote Adventure 30L Rucksack Gold Panning Kit with Classifier Screens, 14pc (3 Colors)","","","","","","","","","","","","","","","","","","","","","",""
"SON-FSMPFWSS-SML-BLCK-ASR-BUN","","ASR Outdoor Magnesium Fire Starter Camping Survival Pocket Flint Grip Handle","","Black","China","","","","","","","WARNING: This product may contain chemicals known to the State of California to cause cancer, birth defects or other reproductive harm","","","","Magnesium","1","4","*(1) Magnesium Fire Starter","","0.15","2.5","ASR31FS",""
"SON-SCOOPNPROBE-GP3-PARENT","","ASR Outdoor 14 Inch Metal Detecting Tool Sand Scoop with Coin Probe (3 Colors)","ASR Outdoor","Orange","China","","","","","","","WARNING: This product can expose you to chemicals including {CHEMNAME1}, which is known to the State of California to cause cancer, birth defects or other reproductive harm. For more information, go to: www.P65Warnings.ca.gov","","","","Plastic","4.9","13.5","(1) Orange Scoop with Probe Handle","","2","10.6","PFSP-PARENT",""
"MCN-PCUCCH-325-BLCK-50FT-PARENT","","GEAR AID 325 Paracord and Carabiner Utility Cord Camping Hiking (2 Pack Sizes)","","Black","United States","","","","","","","","","","","","7","1.2","(1) 325 Paracord and Carabiner, Black","","0.2","1.2","",""
"SON-ASRO-LOCKCARABINERS-PARENT","","ASR Outdoor 3 Inch Locking Aluminum Carabiner Clip EDC Camping Hiking Gear (Assorted Colors)","","","","","","","","","","","","","","","0.31","3","","","0.04","1.5","ASR-3CARAB-PARENT",""
"LST-SPCBLSTBAG-3PC-BUN","LST-SPCBLSTBAG-PARENT","Kidplokio 2pc Space Blasters with Flashing Lights and Sounds Superhero Cinch Bag Holiday Gift Bundle for Boys Age 3 and Up","","","","","","Space Toys","","","","About California Proposition 65 Proposition 65, officially the Safe Drinking Water and Toxic Enforcement Act of 1986, is a law that requires warnings be provided to California consumers when they might be exposed to chemicals identified by California as causing cancer or reproductive toxicity. The warnings are intended to help california consumers make informed decisions about their exposures to these chemicals from the products they use. The California Office of Environmental Health Hazard Assessment (OEHHA) administers the Proposition 65 program and publishes the listed chemicals, which includes more that 850 chemicals. In August 2016, OEHHA adopted new regulations, effective on August 30, 2018, which change the information required in Proposition 65 warnings. This product can expose you to chemicals including {CHEMNAME1}, which is known to the State of California to cause cancer, birth defects or other reproductive harm. For more information, go to: www.P65Warnings.ca.gov","","","","Plastic","4","18","(1) Space Blaster(1) Cinch Bag","","1.65","13","KPL-SPBG3PC-BN","KPL2PCSB"
