category_id,category_name,upc_essential
258173,Welding Circuit Boards,YES
258175,Welding Magnets,YES
57012,Other Solder & Desolder Accessories,YES
109557,Soldering Tips,YES
182943,Soldering & Rework Stations,YES
182945,Soldering Iron Holders,YES
182946,Wire Tip Cleaners,YES
182947,Solder Pots/Desolder Baths,YES
182948,Soldering Fume Extractors,YES
124821,Solder,YES
182950,Desolder Braids/Solder Wicks,YES
182951,Tinner & Cleaner Compounds,YES
182952,Soldering Flux,YES
182953,Other Soldering Consumables,YES
182954,BGA Reballing Stations & Kits,YES
258302,Soldering Guns & Irons,YES
185128,Metalworking Fluids & Coolants,YES
12581,Other Metalworking Inspection & Measurement,YES
25271,CMM Machines & Comparators,YES
41934,Gage Blocks & Spacers,YES
41938,Micrometers,YES
58235,Inspection Gages,YES
58239,Indicators,YES
58240,Magnetic Holders,YES
58245,Rules,YES
58246,Squares,YES
58247,Surface Plates,YES
58248,Protractors,YES
258087,Caliper Gages,YES
258088,Dial Calipers,YES
258089,Digital Calipers,YES
258090,Joint Calipers & Dividers,YES
258091,Vernier Calipers,YES
36345,Other Workholding,YES
41943,Rotary Tables,YES
57029,Blocks,YES
258170,Fasteners,YES
258379,Bench Centers,YES
258380,Face Driver Centers,YES
258381,Lathe Centers,YES
41946,Collet Chucks,YES
41947,Drill Chucks,YES
258383,Electromagnetic Chucks,YES
258384,Lathe Chuck Adapter Back Plates,YES
258385,Lathe Chucks,YES
258386,Lathe Chuck Jaws,YES
258387,Magnetic Chucks,YES
258388,Vacuum Chucks,YES
258390,Angle Clamps,YES
258391,"Bar, Pipe & L Clamps",YES
258392,C-Clamps,YES
258393,Cantilever & T Slot Clamps,YES
258394,Fixture Clamps,YES
258395,Hold-Down Clamps,YES
258396,Locking Clamps,YES
258397,Spring Clamps,YES
258398,Toggle Clamps,YES
258399,Clamp Spindle Assemblies,YES
258400,Clamp Spindle Retainers,YES
258402,16C Collets,YES
258403,3J Collets,YES
258404,5C Collets,YES
258405,AF Collets,YES
258406,Coolant Collets,YES
258407,Dead Nut Accurate Collets,YES
258408,Double Angle Collets,YES
258409,Drill Collets,YES
258410,Milling Chuck Collets,YES
258411,R8 Collets,YES
258412,Single Angle Collets,YES
258413,Slotted Collets,YES
258414,Specialty System Collets,YES
258415,Spring Collets,YES
258416,Tap Collets,YES
258417,Collet Sleeves,YES
258418,Collet Rotating Holders,YES
258420,Collet Fixtures,YES
258421,Tightening Fixtures,YES
258423,Angle Plates & Irons,YES
258424,Dividing Plates,YES
258425,Fixture Plates,YES
258426,Hydraulic Press Plates,YES
258427,Sacrificial Fixture/Mini Plates,YES
258428,Sine Plates,YES
112398,Anvils,YES
258430,Bench Vises,YES
258431,Chain Vises,YES
258432,Drill Press Vises,YES
258433,Machine Vises,YES
258434,Modular Vises,YES
258435,Pipe Vises,YES
258436,Self-Centering Vises,YES
258437,Sine Vises,YES
258438,Grinding Toolmakers' Vises,YES
258439,Vise Jaw Caps & Stops,YES
258440,Vise Jaws,YES
258441,Woodworking Vises,YES
25295,Other Toolholding,YES
45019,Quick Change Tool Post,YES
57027,Mandrels,YES
57028,Spindles,YES
258180,Knurling Tools,YES
258343,Boring Bar Holders,YES
258344,Boring Head & Adapters,YES
258345,Broach Tool Holders,YES
258346,Cut-Off Blade Holders,YES
258347,Die Adapters & Holders,YES
258348,Drill Bit Adapters & Holders,YES
258349,Indexable Toolholders,YES
258350,Lathe Turning Tool Holders,YES
258351,Machine Tool Adapters,YES
258352,Modular Tool Adapters & Holders,YES
258353,Rotary Tool Adapters & Holders,YES
258354,Tapping Adapters,YES
258355,Tapping Head & Holders,YES
258356,Arbors,YES
258358,Broach Bushings,YES
258359,Clutch Bushings,YES
258360,Die & Mold Shoulder Bushings,YES
258361,Drill Bushings,YES
258362,Gear Bushings,YES
258363,Keyless Bushings,YES
258364,Lathe Tool Holder Bushings,YES
258365,Reducer Bushings,YES
258366,Sprocket Bushings,YES
258368,Boring Head Extensions,YES
258369,Drill Extensions,YES
258370,End Mill Extensions,YES
258371,Tap Extensions,YES
258372,Collet Chuck/Hold Extensions,YES
258373,Socket Extensions,YES
258374,Shrink Fit Extensions,YES
258375,Modular Tool Holding Extensions,YES
258376,Indexable Inserts,YES
258377,Wrenches,YES
31372,Punch Presses,YES
41957,Press Brakes,YES
41958,Sheet Metal Shears,YES
42147,Bending Machines,YES
104235,Screw Feeder & Screw Conveyor Machines,YES
258052,Waterjet Cutting Machines,YES
258062,Boring Machines,YES
258064,Magnetic & Portable Drill Presses,YES
258065,Floor & Bench Drill Presses,YES
258066,Tapping Arms,YES
258067,Drill & Tap Centers,YES
258068,Electrical Discharge Machines,YES
258069,Finishing Machines,YES
258070,Folding Machines,YES
258071,Gear Cutting Machines,YES
258072,Grinding Machines,YES
258073,Honing & Lapping Machines,YES
258074,Laser Cutting Machines,YES
258075,Ironworker Machines,YES
258076,Metalworking Lathes,YES
258060,Vertical Band Saws,YES
258079,Horizontal Band Saws,YES
258080,Portable Band Saws,YES
258081,Jig & Scroll Saws,YES
258082,Hacksaws,YES
258083,Diamond Cutters,YES
258455,Reciprocating Saws,YES
259022,Circular Saws,YES
259023,Concrete Cut-Off Saws,YES
259024,Masonry & Tile Saws,YES
259025,Miter Saws,YES
259026,Other Metalworking Saws,YES
258084,Machining Centers & Milling Machines,YES
258085,Polishing & Buffing Machines,YES
258086,Other Metalworking Equipment,YES
258442,Notcher Machines,YES
258443,Beveling Machines,YES
258444,Rollformer Machines,YES
258445,Riveting Machines,YES
259029,Floor Sanders,YES
259030,Handheld Sanders,YES
258092,"Metalworking Manuals, Books & Plans",YES
41933,Tool Bits,YES
58194,Sanding Belts,YES
58198,Other Abrasives,YES
258053,Deburring Blades,YES
258054,Deburring Tools,YES
258095,Cup Brushes,YES
258096,Disc Brushes,YES
258097,End Brushes,YES
258098,Wire Scratch Brushes,YES
258099,Radial Bristle Brushes,YES
258100,Spiral & Tube Brushes,YES
258101,Strip Brushes,YES
258103,Wire Wheel Brushes,YES
25264,Cup Grinding Wheels,YES
58196,Cut-Off & Chop Wheels,YES
258105,Angle & Die Grinder Wheels,YES
258106,Deburring Wheels,YES
258107,Flap Wheels,YES
258108,Grinding Cones & Plugs,YES
258110,Bench & Pedestal Grinding Wheels,YES
258111,Surface Grinding Wheels,YES
258113,Burrs,YES
258115,Mounted Points,YES
258117,Sanding Blocks,YES
258118,Sanding Pads,YES
258119,Sanding Sheets,YES
258120,Sanding Sponges,YES
258122,Buffing Wheels,YES
258123,Cross Buffs,YES
258124,Felt Bobs,YES
258125,Felt Wheels,YES
258126,Finishing Compounds,YES
258127,Flexible Cylinder Hones,YES
258128,Polishing Bonnets,YES
258131,Deburring Discs,YES
258132,Disc Backup Pads,YES
258133,Felt Discs,YES
258134,Fiber Discs,YES
258135,Flap Discs,YES
258136,Hook-&-Loop Discs,YES
258137,Overlap Discs,YES
258138,PSA Discs,YES
258139,Quick Change Discs,YES
258141,Abrasive Rolls,YES
258142,Sanding Disc Rolls,YES
258143,Sandpaper Sheet Rolls,YES
258144,Spiral & Cartridge Rolls,YES
258145,Abrasive Stars,YES
258146,Sharpening Stones,YES
258148,Rotary Tumbler,YES
258149,Tumbling Media,YES
258150,Vibratory Tumbler,YES
159703,Other Metalworking Drills,YES
258155,Countersinks,YES
258156,Counterbores,YES
258157,Hole Cutters,YES
258158,Drill Bit Storage,YES
258160,Machining Drill Bits,YES
258161,Power Drill Bits,YES
258162,Drill Blanks,YES
258163,Drill Bit Extensions and Sets,YES
258164,Drill Stops,YES
258055,Turning Tools,YES
258130,Rotary Broaches,YES
258152,Broach Setup Plugs,YES
258153,Keyway Broaches,YES
258154,Broach Shims,YES
258165,EDM,YES
258167,Finishing End Mills,YES
258176,Indexable Finishing End Mills,YES
258182,Roughing & Router End Mills,YES
258183,"End Mills Accessories, Extensions & Storage",YES
258168,Cutting Tool Sharpeners,YES
258181,Milling Cutters,YES
258184,Punches,YES
258177,"Die Heads, Chasers & Carriers",YES
258178,Die Wrenches,YES
258179,Threading Dies,YES
258187,Adjustable & Expansion Reamers,YES
258189,Modular Reamers,YES
258190,Bridge Reamers,YES
258191,Capscrew Counterbore Reamers,YES
258192,Chucking Reamers,YES
258193,Hand Reamers,YES
258194,Shell Reamers,YES
258196,Taper Pin Reamers,YES
258197,Taper Pipe Reamers,YES
258198,Morse Taper Reamers,YES
258200,Band Saw Blades,YES
258201,Chain Saw Bars & Chains,YES
258202,Circular Saw Blades,YES
258203,Compass Saw Blades,YES
258204,Diamond Saw Blades,YES
258205,Hacksaw Blades,YES
258206,Hole Saws,YES
258207,Jeweler's & Coping Saw Blades,YES
258208,Jig & Scroll Saw Blades,YES
259027,Reciprocating Saw Blades,YES
258210,Acme Taps,YES
258211,"Extension, Pulley & Nut Taps",YES
258212,Hand Taps,YES
258213,Pipe Taps,YES
258214,Screw Thread Insert Taps,YES
258215,Spiral Flute Taps,YES
258216,Spiral Point Taps,YES
258217,Straight Flute Taps,YES
258218,Thread Forming Taps,YES
258219,Tap Wrenches & Tap Sets,YES
258220,Thread Mills,YES
258221,Other Metalworking Supplies,YES
258169,Metalworking Equipment Replacement Parts,YES
42938,Other Woodworking Supplies,YES
67240,Wood Drill Bits,YES
258326,Band Saw Blades,YES
258327,Circular Saw Blades,YES
258328,Hacksaw Blades,YES
258329,Hand Saw Blades,YES
258330,Jig & Scroll Saw Blades,YES
258331,Reciprocating Saw Blades,YES
258332,Table & Dado Saw Blades,YES
258334,Chisels,YES
258335,Knives,YES
258336,Other Carving Tools,YES
258338,Diamond Pattern Router Bits,YES
258339,Edge Profile Router Bits,YES
258340,Spiral Router Bits,YES
258341,Straight Router Bits,YES
11810,Other Woodworking Equipment,YES
57121,Lathes,YES
57122,Routers,YES
67227,Jointers,YES
67228,Boring Machines,YES
67229,Planers,YES
258305,Edge Bander Machines,YES
258307,Bench & Floor Drill Presses,YES
258308,Magnetic & Portable Drill Presses,YES
258310,Floor Sanders,YES
258311,Handheld Sanders,YES
258312,Sanding Belts & Accessories,YES
258315,Portable Band Saws,YES
258316,Stationary Band Saws,YES
258317,Circular Saws,YES
258318,Hacksaws,YES
258319,Hand Saws,YES
258320,Jig & Scroll Saws,YES
258321,Miter Saws,YES
258322,Reciprocating Saws,YES
258323,Table Saws,YES
259032,Door Machines,YES
259033,Pocket Hole Machines,YES
259034,Tenon Machines,YES
259035,Dovetail Machines,YES
259036,Mortising Machines,YES
259037,Combination Machines,YES
259038,Shaper Machines,YES
3179,"Other Healthcare, Lab & Dental",YES
159691,Stretchers & Backboards,YES
184501,Medical Carts & Stands,YES
184502,Examination & Operation Tables,YES
184505,Patient Lifts & Slings,YES
257875,"Chiropractic, Flexion & Traction Tables",YES
257876,"Commodes, Shower Chairs & Transfer Benches",YES
257877,Dental Examination Chairs,YES
257878,Fume Hoods & Biological Safety Cabinets,YES
257879,Homecare & Hospital Beds,YES
257880,IV Poles,YES
257881,Lab Cabinets & Casework,YES
257882,"Lab Frames, Rods & Clamps",YES
257883,Patient Privacy Curtains,YES
257884,Surgical & Examination Lights,YES
257885,Vibration Isolation Tables,YES
257886,"Other Medical, Lab & Caregiving Furniture",YES
48727,Calibration Weights,YES
109444,Stethoscope Parts & Accessories,YES
111543,Medical & Lab Equipment Power Supplies,YES
184513,Medical Cables & Cords,YES
184514,Blood Pressure Cuffs & Hoses,YES
184515,Medical Sensors & Ultrasound Probes,YES
184565,Electrode Pads,YES
185257,Centrifuge Rotors & Buckets,YES
185258,Chromatography Columns & Reservoirs,YES
185259,Dental Handpiece Cartridges & Rotors,YES
185260,Dental Handpiece Couplers & Adapters,YES
185261,Dental Nitrous Oxide Flowmeters,YES
185262,Foot Pedals,YES
185263,Lab Clamps & Retort Stands,YES
185265,Deuterium Lamps,YES
185266,Hollow Cathode Lamps,YES
185267,Laser Diodes,YES
185268,Laser Modules & Heads,YES
185269,Laser Rods & Crystals,YES
185270,Other Medical/Lab Equipment Lamps & Bulbs,YES
185271,"Light Guides, Ring Lights & Rod Tips",YES
185272,Magnetic Stir Bars,YES
26418,Microscope Slides & Slide Covers,YES
185274,Microscope Camera & Lens Adapters,YES
185275,Microscope Eyepieces,YES
185276,Microscope Eye Cups/Guards,YES
185277,Microscope Micrometers,YES
185278,Microscope Objectives,YES
185279,Microscope Objective Holders/Turrets,YES
185280,Other Microscope Parts & Accessories,YES
185281,Photomultiplier Tubes,YES
185282,X-Ray Plate & Sensor Holders,YES
185283,Other Medical/Lab Equipment Attachments,YES
26232,Centrifuges,YES
31465,Pulse Oximeters,YES
48722,Autoclaves & Sterilizers,YES
48731,Lab Freezers & Refrigerators,YES
63993,Dental Amalgamators,YES
71388,Slit Lamps,YES
100004,Blood Pressure Machines & Monitors,YES
100005,ECG & EKG Machines,YES
100006,Patient Monitors,YES
100011,"Defibrillators, AED Pads & Batteries",YES
100012,Training Manikins & Patient Simulators,YES
104224,Medical Thermometers,YES
113733,Insufflators,YES
117028,Vascular Dopplers,YES
119114,Lab Evaporators,YES
119116,Heating Mantles,YES
159686,Pupilometers,YES
159697,Microtomes,YES
184508,Nurse Call Equipment,YES
184511,Medical & Lab Pumps,YES
184522,EEG Systems,YES
184525,Anesthesia Machines,YES
184527,Aesthetic & Cosmetic Machines,YES
184529,Hyperbaric Chambers,YES
184530,TENS Machines & Electrical Muscle Stimulators,YES
184531,Dialysis Machines,YES
184532,Vacuum Regulators,YES
184535,Phototherapy Lights & Systems,YES
184536,Blood/Fluid Warming Systems,YES
184539,C-Arms & Tables,YES
184543,X-Ray Film Processors,YES
185254,X-Ray Film Viewers/Illuminators,YES
185255,Other X-Ray Equipment,YES
184538,Bone Densitometers,YES
184541,MRI Systems,YES
184542,Ultrasound Machines,YES
185172,Absorbance Detectors,YES
185173,Acoustic/Traditional Stethoscopes,YES
185174,AED Trainers & Training Pads,YES
185175,Titrators,YES
185176,"Autorefractors, Keratometers & Tonometers",YES
185177,Autosamplers,YES
185178,Bioreactors & Fermenters,YES
185179,Blood/Hematology Analyzers,YES
185180,Blood Cell Counters,YES
185181,CAD/CAM Acquisition Scanners & Milling Machines,YES
185182,Chiropractic Activators/Adjusting Tools,YES
185183,Chromatography Systems,YES
185184,Colposcopes,YES
185185,Continuous Passive Motion (CPM) Machines,YES
185186,Corneal Topographers,YES
185187,Density Meters/Densometers,YES
185188,Dental Air Compressors & Vacuum Systems,YES
185189,Dental Dust Collectors,YES
185190,Dental Lasers,YES
185191,Dissolved Oxygen Meters,YES
185192,Electrocautery & Electrosurgery,YES
185193,Electronic Apex Locators,YES
185194,Electronic Stethoscopes,YES
185195,Environmental Test Chambers,YES
185196,Fiber Optic Illuminators/Light Sources,YES
185197,Fundus Cameras,YES
185198,Gel Electrophoresis Systems,YES
185199,Intraoral Cameras,YES
185200,Lab Furnaces & Ovens,YES
185201,Lab Incubators,YES
185202,Lab Jacks/Lifting Platforms,YES
185204,Diode Lasers,YES
185205,Dye Lasers,YES
185206,Fiber Lasers,YES
185207,Gas Lasers,YES
185208,Solid-State Lasers,YES
119120,"Orbital, Platform & Vortex Shakers",YES
185210,Magnetic Stirrers & Hotplate Stirrers,YES
185211,Homogenizers,YES
185212,Overhead Stirrers,YES
185213,Test Tube Rockers,YES
185214,Other Lab Mixers,YES
185215,Lab Presses,YES
185216,Lab Reactors,YES
185217,Lab Refractometers,YES
185218,Lab Scales & Beam Balances,YES
185219,Lensmeters,YES
185220,Luminometers,YES
185221,Microarray Scanners,YES
185222,Microplate Washers,YES
185223,Microscopes,YES
185224,Model Trimmers,YES
185225,Moisture Analyzers,YES
185227,Orthopedic Goniometers,YES
185228,Pachymeters,YES
185229,Particle Counters,YES
185230,Patient Warming Units,YES
185231,PCR Thermal Cyclers,YES
185232,Phoropters & Manual Refractors,YES
185234,Pill & Capsule Counters,YES
185235,Pipette & Micropipette Pullers,YES
185236,Pipettors/Automatic Pipettes,YES
185237,Solvent Recyclers,YES
185238,Spectrometers & Spectrophotometers,YES
185239,Spinal Traction Units,YES
185240,Spirometers & Peak Flow Meters,YES
185241,Surgical Lasers,YES
185242,Tissue Processors,YES
185243,Transilluminators & UV Crosslinkers,YES
185244,Tympanometers & Audiometers,YES
185245,Ultrasonic Cleaners,YES
185246,Ultrasound Therapy Units,YES
185247,Urine Analyzers,YES
185248,Ventilators,YES
185249,Viscometers & Rheometers,YES
185250,Vision Screeners & Visual Field Analyzers,YES
185251,"Water Baths, Circulators & Chillers",YES
185252,Wax Heaters,YES
185256,Other Medical & Lab Equipment,YES
19327,"Forceps, Hemostats & Needle Holders",YES
31460,Endoscopes,YES
31472,Otoscopes & Ophthalmoscopes,YES
63994,Dental Curing Lights,YES
71379,Ultrasonic Scalers,YES
104227,Laryngoscopes,YES
104229,"Scalpels, Surgical Blades & Handles",YES
159689,Surgical Retractors,YES
184517,Surgical Handpieces,YES
184518,Laparoscopic Instruments,YES
184550,Biopsy & Surgical Punches,YES
184552,Surgical & Orthopedic Saws,YES
185156,Dental Curettes & Scalers,YES
185157,Dental Handpieces,YES
185158,Dental Handpiece Control Units,YES
185159,Dental Handpiece Motors & Turbines,YES
185160,Dental Instruments,YES
185161,Dental & Medical Calipers,YES
185162,"Endodontic Files, Broaches & Reamers",YES
185163,Endodontic Obturation Systems,YES
185164,Endoscope Systems & Camera Control Units,YES
185165,Gutta Percha Cutters & Trimmers,YES
185166,Medical Scissors & Shears,YES
185167,Orthodontic Pliers,YES
185168,Reflex Hammers,YES
185169,Specula & Sounds,YES
185170,Surgical & Orthopedic Instruments,YES
185171,Other Handpieces & Instruments,YES
31474,Disposable Gloves,YES
31476,Syringes,YES
104233,Lab Chemicals,YES
106367,Dental Articulators,YES
106368,"Dental Impression Materials, Trays & Dispensers",YES
184561,Ostomy Pouches & Support Belts,YES
184563,Ostomy Wafers/Skin Barriers,YES
184564,Sterilization Trays & Cases,YES
184566,Conductive & Ultrasound Gels,YES
185285,Anatomical Models,YES
185286,"Anatomical, Eye/Vision & Reference Charts",YES
185287,Articulating Paper,YES
185289,Burn & Wound Dressings,YES
257804,Cheek Retractors & Mouth Props,YES
257805,"Contouring, Polishing & Finishing Strips",YES
257806,"Cotton Rolls, Dispensers & Holders",YES
257807,CPR Masks & Face Shields,YES
257808,Crowns & Veneers,YES
257809,"Dental Burs, Polishers & Finishers",YES
